"sourceId","sourceUrl","sourceReference","finalFilename","alt","title","description","caption","placements","cropFocalPoint","width","height","rights","illustrative","status"
"4164","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/downtown-los-angeles-jewelry-buyer-evaluation.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional jewelry buyer evaluating valuables in Downtown Los Angeles","Downtown Los Angeles Jewelry Buyer Evaluation","Professional Downtown Los Angeles jewelry buyer evaluating gold, diamonds, designer jewelry and a luxury watch in a clean in-person buying environment.","Professional Downtown Los Angeles jewelry buyer evaluating gold, diamonds, designer jewelry and a luxury watch in a clean in-person buying environment.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4163","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/compare-jewelry-quotes-final-offers-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Comparing preliminary jewelry quotes with final offers in Los Angeles","Compare Jewelry Quotes and Final Offers in Los Angeles","ustomer comparing preliminary jewelry estimates with actual final offers after professional evaluation, illustrating why Los Angeles sellers should compare real item-specific payouts.","ustomer comparing preliminary jewelry estimates with actual final offers after professional evaluation, illustrating why Los Angeles sellers should compare real item-specific payouts.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4162","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/best-place-sell-jewelry-los-angeles-evaluation.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional jewelry evaluation before selling jewelry in Los Angeles","Best Place to Sell Jewelry in Los Angeles Evaluation","Professional jewelry buyer evaluating gold, diamonds and luxury jewelry in Los Angeles, showing the in-person inspection process before a final offer is made.","Professional jewelry buyer evaluating gold, diamonds and luxury jewelry in Los Angeles, showing the in-person inspection process before a final offer is made.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4159","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/sell-gold-los-angeles-social-share.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Sell gold in Los Angeles with a professional Downtown LA gold buyer","Sell Gold in Los Angeles – Trusted Gold Buyer","","","See content-inventory.csv / source capture","not available in public export","1734","907","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4158","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/downtown-los-angeles-gold-jewelry-buyer.webp-1.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional gold jewelry buyer in Downtown Los Angeles","Downtown Los Angeles Gold Jewelry Buyer","Professional in-person gold jewelry evaluation in Downtown Los Angeles showing a buyer inspecting gold jewelry and valuables in a clean, trustworthy jewelry-buying environment.","Professional in-person gold jewelry evaluation in Downtown Los Angeles showing a buyer inspecting gold jewelry and valuables in a clean, trustworthy jewelry-buying environment.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4157","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/compare-gold-quotes-final-offers-los-angeles.webp-1.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Comparing preliminary gold quotes with final offers in Los Angeles","Compare Gold Quotes and Final Offers in Los Angeles","Customer comparing preliminary gold quotes with actual final offers after a jewelry evaluation, showing why sellers should compare final item-specific offers rather than relying only on the highest initial quote.","Customer comparing preliminary gold quotes with actual final offers after a jewelry evaluation, showing why sellers should compare final item-specific offers rather than relying only on the highest initial quote.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4156","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/sell-gold-los-angeles-professional-evaluation.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional gold evaluation before selling gold in Los Angeles","Professional Gold Evaluation Los Angeles","Professional in-person evaluation of gold jewelry showing gold chains, rings and bracelets being inspected and weighed before selling gold in Los Angeles.","Professional in-person evaluation of gold jewelry showing gold chains, rings and bracelets being inspected and weighed before selling gold in Los Angeles.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4153","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/downtown-los-angeles-gold-jewelry-buyer.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional gold buyer evaluating jewelry in Downtown Los Angeles","Gold Buyer Downtown Los Angeles Evaluation","Professional in-person gold jewelry evaluation in Downtown Los Angeles showing a buyer inspecting gold chains, rings and other valuables in a clean jewelry-buying environment.","Professional in-person gold jewelry evaluation in Downtown Los Angeles showing a buyer inspecting gold chains, rings and other valuables in a clean jewelry-buying environment.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4152","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/compare-gold-quotes-final-offers-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Comparing preliminary gold quotes with final offers in Los Angeles","Compare Gold Quotes and Final Offers in Los Angeles","Customer comparing preliminary gold quotes with actual final offers after an in-person jewelry evaluation, illustrating why the highest initial quote may not be the final amount paid.","Customer comparing preliminary gold quotes with actual final offers after an in-person jewelry evaluation, illustrating why the highest initial quote may not be the final amount paid.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4151","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/gold-buyer-downtown-los-angeles-evaluation.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Gold buyer in Downtown Los Angeles evaluating gold jewelry","Gold Buyer Downtown Los Angeles Evaluation","Professional in-person gold jewelry evaluation showing gold chains, rings and bracelets being inspected and weighed by a gold buyer in Downtown Los Angeles.","Professional in-person gold jewelry evaluation showing gold chains, rings and bracelets being inspected and weighed by a gold buyer in Downtown Los Angeles.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4146","https://cash4goldanddiamond.com/wp-content/uploads/2026/09/pexels-photo-5912127.jpeg","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","","pexels-photo-5912127","","","See content-inventory.csv / source capture","not available in public export","940","627","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4139","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/downtown-los-angeles-loose-diamond-buyer.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Loose diamond evaluation in the Downtown Los Angeles Jewelry District","Downtown Los Angeles Loose Diamond Buyer","In-person loose diamond evaluation at a professional jewelry buyer in the Downtown Los Angeles Jewelry District, where sellers can have their diamond examined and compare current purchase offers.","Downtown Los Angeles gives diamond sellers access to an established jewelry market where stones can be evaluated and offers compared in person.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4138","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/diamond-phone-quote-vs-final-offer-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Initial diamond phone quote compared with final purchase offer after inspection","Diamond Quote vs Final Offer Los Angeles","Consumer education graphic showing how a preliminary diamond quote can differ from a final purchase offer after the diamond’s weight, grading characteristics, documentation and origin are verified.","Compare the final amount a buyer will actually pay after examining the diamond—not just a preliminary phone estimate.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4137","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/diamond-grading-report-vs-appraisal-vs-offer.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Difference between a diamond grading report appraisal and purchase offer","Diamond Grading Report vs Appraisal vs Purchase Offer","Educational comparison showing the difference between a diamond grading report that documents diamond characteristics, a monetary appraisal prepared for a specific purpose, and an actual purchase offer from a diamond buyer.","A grading report, an appraisal and a purchase offer answer three different questions. Sellers should understand which type of valuation they actually need.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4136","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/diamond-4cs-evaluation-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Loose diamond being evaluated for cut color clarity and carat weight in Los Angeles","Diamond 4Cs Evaluation Los Angeles","Close-up professional evaluation of a loose diamond using magnification, tweezers and a carat scale to assess cut, color, clarity, carat weight and other characteristics that influence resale value.","Carat weight is only one factor in diamond value. Cut, color, clarity, shape, proportions and market demand can also significantly affect an offer.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4135","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/loose-diamond-appraisal-downtown-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Loose diamond appraisal and evaluation in Downtown Los Angeles","Loose Diamond Appraisal Downtown Los Angeles","Professional loose diamond evaluation in Downtown Los Angeles showing a diamond buyer examining a loose stone using gemological tools to assess its characteristics and current resale value.","An in-person loose diamond evaluation can help sellers understand the characteristics affecting current resale value before deciding whether to sell.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4131","https://cash4goldanddiamond.com/wp-content/uploads/2026/06/best-place-sell-gold-jewelry-los-angeles.webp-1.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Gold jewelry evaluation at a professional gold buyer in Los Angeles","Best Place to Sell Gold Jewelry in Los Angeles","","An in-person gold jewelry evaluation can help Los Angeles sellers understand weight, purity and the final purchase offer before deciding to sell.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4130","https://cash4goldanddiamond.com/wp-content/uploads/2026/06/downtown-los-angeles-gold-jewelry-evaluation.webp-2.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Gold jewelry evaluation in the Downtown Los Angeles Jewelry District","Gold jewelry evaluation in the Downtown Los Angeles Jewelry District","Professional gold jewelry evaluation in Downtown Los Angeles highlighting the Jewelry District as a competitive market for people comparing gold buyers and purchase offers.","Downtown Los Angeles gives gold sellers access to a competitive jewelry market where they can compare in-person evaluations and offers.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4128","https://cash4goldanddiamond.com/wp-content/uploads/2026/06/highest-gold-quote-vs-final-offer-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Comparison of a high initial gold quote versus the final offer from a gold buyer","Highest Gold Quote vs Final Gold Offer","Consumer education graphic explaining why an unusually high preliminary gold quote may differ from the final amount offered after jewelry is weighed, tested and inspected.","Compare final item-specific offers—not just preliminary phone quotes—when choosing where to sell gold jewelry.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4127","https://cash4goldanddiamond.com/wp-content/uploads/2026/06/gold-jewelry-testing-weighing-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Gold jewelry being weighed and tested for purity in Los Angeles","Gold Jewelry Testing and Weighing in Los Angeles","Gold jewelry placed on a professional digital scale during an evaluation to determine weight, karat purity and approximate precious-metal value.","Gold value starts with verified weight and purity. A professional buyer should be able to explain both during the evaluation.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4126","https://cash4goldanddiamond.com/wp-content/uploads/2026/06/best-place-sell-gold-jewelry-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Gold jewelry evaluation at a professional gold buyer in Los Angeles","Best Place to Sell Gold Jewelry in Los Angeles","Professional in-person gold jewelry evaluation in Los Angeles showing gold pieces being reviewed for purity, weight and market value.","An in-person gold jewelry evaluation can help Los Angeles sellers understand weight, purity and the final purchase offer before deciding to sell.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4117","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/pexels-photo-33441614.jpeg","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","","pexels-photo-33441614","","","See content-inventory.csv / source capture","not available in public export","940","627","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4112","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/pexels-photo-38765162.jpeg","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","","pexels-photo-38765162","","","See content-inventory.csv / source capture","not available in public export","940","627","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4107","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/pexels-photo-13648411.jpeg","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","","pexels-photo-13648411","","","See content-inventory.csv / source capture","not available in public export","940","627","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4097","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/pexels-photo-10400713.jpeg","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","","pexels-photo-10400713","","","See content-inventory.csv / source capture","not available in public export","940","629","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4094","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/professional-14k-gold-evaluation-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional 14K gold evaluation in Downtown Los Angeles with gold jewelry weighing and purity testing","Professional 14K Gold Evaluation Los Angeles","Professional 14K gold evaluation in Downtown Los Angeles showing gold jewelry being weighed and tested for 58.3% purity as part of an in-person jewelry evaluation.","Professional 14K gold evaluation in Downtown Los Angeles showing gold jewelry being weighed and tested for 58.3% purity as part of an in-person jewelry evaluation.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4093","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/how-to-calculate-14k-gold-value-per-gram.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","How to calculate 14K gold value using weight, 58.3% purity and current gold price per gram","How to Calculate 14K Gold Value","Infographic showing how 14K gold value is estimated using jewelry weight in grams, 58.3% gold purity and the current pure gold price per gram.","Infographic showing how 14K gold value is estimated using jewelry weight in grams, 58.3% gold purity and the current pure gold price per gram.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4092","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/14k-gold-price-per-gram-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","14K gold price per gram and 14K gold jewelry evaluation in Los Angeles","14K Gold Price Per Gram Los Angeles","14K gold jewelry being weighed for a professional gold evaluation, illustrating 14K gold price per gram and 58.3% gold purity in Los Angeles.","14K gold jewelry being weighed for a professional gold evaluation, illustrating 14K gold price per gram and 58.3% gold purity in Los Angeles.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4089","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/gold-evaluation-downtown-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional gold jewelry evaluation in Downtown Los Angeles","Gold Evaluation Downtown Los Angeles","Professional in-person evaluation of gold jewelry in a Downtown Los Angeles jewelry-buying setting, showing the weighing and inspection process before a final offer is made.","Professional in-person evaluation of gold jewelry in a Downtown Los Angeles jewelry-buying setting, showing the weighing and inspection process before a final offer is made.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4088","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/compare-final-gold-offers-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Comparing final gold offers before selling gold jewelry in Los Angeles","Compare Final Gold Offers in Los Angeles","Illustration of a gold seller comparing preliminary estimates with actual final offers, emphasizing the importance of comparing real item-specific payouts rather than the highest initial quote.","Illustration of a gold seller comparing preliminary estimates with actual final offers, emphasizing the importance of comparing real item-specific payouts rather than the highest initial quote.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4087","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/how-much-is-my-gold-worth-calculation-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Gold jewelry being weighed to calculate how much it is worth","How Much Is My Gold Worth Calculation","Professional gold jewelry evaluation showing gold being weighed and inspected to help determine value based on weight, purity and the current gold market.","Professional gold jewelry evaluation showing gold being weighed and inspected to help determine value based on weight, purity and the current gold market.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4084","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/gold-jewelry-buyer-los-angeles-in-person-evaluation.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Professional in-person gold jewelry evaluation in Los Angeles","Sell Gold Jewelry in Los Angeles – In-Person Gold Evaluation","A professional gold buyer examines gold jewelry in a Los Angeles showroom, showing the in-person evaluation process for sellers looking for a fair and transparent offer.","A professional gold buyer examines gold jewelry in a Los Angeles showroom, showing the in-person evaluation process for sellers looking for a fair and transparent offer.","See content-inventory.csv / source capture","not available in public export","1672","941","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4083","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/comparing-final-offers-sell-gold-jewelry-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Comparing final offers when selling gold jewelry in Los Angeles","Comparing Gold Jewelry Offers in Los Angeles","","","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4082","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/10k-gold-price-per-gram-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Comparing final offers when selling gold jewelry in Los Angeles","Comparing Gold Jewelry Offers in Los Angeles","Gold jewelry buyer explaining the difference between preliminary quotes and final offers, helping Los Angeles sellers compare actual payouts before selling their gold jewelry.","Gold jewelry buyer explaining the difference between preliminary quotes and final offers, helping Los Angeles sellers compare actual payouts before selling their gold jewelry.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4081","https://cash4goldanddiamond.com/wp-content/uploads/2026/07/gold-jewelry-evaluation-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","Gold jewelry evaluation before selling gold jewelry in Los Angeles","Gold Jewelry Evaluation Los Angeles","Professional gold jewelry evaluation showing gold chains, rings and bracelets being inspected and weighed on a digital scale before selling gold jewelry in Los Angeles.","Professional gold jewelry evaluation showing gold chains, rings and bracelets being inspected and weighed on a digital scale before selling gold jewelry in Los Angeles.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4077","https://cash4goldanddiamond.com/wp-content/uploads/2024/12/10k-gold-price-per-gram-los-angeles.webp.png","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","10K gold price per gram calculation, weighing and gold evaluation in Los Angeles","10K Gold Price Per Gram and Evaluation","Visual guide showing how 10K gold is weighed and valued based on 41.7% gold purity, jewelry weight and the current gold spot price, along with an in-person gold jewelry evaluation in Los Angeles.","Visual guide showing how 10K gold is weighed and valued based on 41.7% gold purity, jewelry weight and the current gold spot price, along with an in-person gold jewelry evaluation in Los Angeles.","See content-inventory.csv / source capture","not available in public export","1536","1024","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
"4073","https://cash4goldanddiamond.com/wp-content/uploads/2026/08/pexels-photo-36043076.jpeg","migration/pre-deployment/wordpress-api/media.json","Resolve using migration/assets.json; direct legacy URL delivery NOT TESTED","","pexels-photo-36043076","","","See content-inventory.csv / source capture","not available in public export","940","627","UNVERIFIED — original use does not prove reuse rights","UNVERIFIED","BLOCKED — source-media count and rights reconciliation incomplete"
